name,iata,icao,lat,lon,ico,alt
"Clarks Point Airport",CLP,PFCL,58.833698,-158.529007,US,80
"Clarksburg North Central West Virginia Airport",CKB,KCKB,39.295555,-80.229446,US,1217
"Clarksdale Fletcher Field Airport",CKM,KCKM,34.299702,-90.512299,US,173
"Clarksville Montgomery County Regional Airport",CKV,KCKV,36.621899,-87.415001,US,550
"Clemson Oconee County Regional Airport",CEU,KCEU,34.671902,-82.886497,US,892
"Clermont-Ferrand Auvergne Airport",CFE,LFLC,45.785831,3.1625,FR,1090
"Cleveland Burke Lakefront Airport",BKL,KBKL,41.516945,-81.683334,US,583
"Cleveland Cuyahoga County Airport",CGF,KCGF,41.565182,-81.488052,US,862
"Cleveland Hopkins International Airport",CLE,KCLE,41.410252,-81.853897,US,799
"Cleveland Municipal Airport",QTN,KRNV,33.761425,-90.757881,US,136
"Cloncurry Airport",CNJ,YCCY,-20.668905,140.508514,AU,616
"Cloudbreak Fortescue Dave Forrest Airport",KFE,YFDF,-22.292,119.437225,AU,1555
"Clovis Municipal Airport",CVN,KCVN,34.427223,-103.078888,US,4216
"Cluj-Napoca International Airport",CLJ,LRCL,46.785091,23.68611,RO,1035
"Clyde River Airport",YCY,CYCY,70.486107,-68.516602,CA,87
"Coari Airport",CIZ,SWKO,-4.1341,-63.134789,BR,137
"Coatesville Chester County Area Airport",CTH,KMQS,39.979,-75.865501,US,660
"Cobar Airport",CAZ,YCBA,-31.530001,145.789993,AU,724
"Cobija Capitan Anibal Arab Airport",CIJ,SLCO,-11.0404,-68.782898,BO,892
"Cochabamba Jorge Wilstermann International Airport",CBB,SLCB,-17.421,-66.177101,BO,8360
"Cochin International Airport",COK,VOCI,10.15199,76.401901,IN,30
"Coconut Island Airport",CNC,YCCT,-10.05,143.070007,AU,3
"Cocos Islands Airport",CCK,YPCC,-12.188611,96.830559,CC,10
"Cody Yellowstone Regional Airport",COD,KCOD,44.52,-109.019997,US,5102
"Coen Airport",CUQ,YCOE,-13.763889,143.113327,AU,532
"Coeur d'Alene Airport",COE,KCOE,47.773605,-116.824165,US,2295
"Coffs Harbour Airport",CFS,YCFS,-30.320499,153.116302,AU,18
"Cognac Chateaubernard Air Base",CNG,LFBG,45.657669,-0.314753,FR,70
"Coimbatore International Airport",CJB,VOCB,11.03003,77.043381,IN,1324
"Coimbra Airport",CBP,LPCO,40.1572,-8.47,PT,587
"Colby Municipal Airport",CBK,KCBK,39.42614,-101.050301,US,3170
"Cold Bay Airport",CDB,PACD,55.206059,-162.725006,US,102
"Coldfoot Airport",CXF,PACX,67.252197,-150.203995,US,1042
"Colima Airport",CLQ,MMIA,19.27701,-103.577003,MX,2467
"Coll Airport",COL,EGEL,56.601898,-6.61778,GB,21
"Collarenebri Airport",CRB,YCBR,-29.5217,148.582001,AU,152
"College Park Airport",CGS,KCGS,38.980598,-76.922302,US,48
"College Station Easterwood Airport",CLL,KCLL,30.588579,-96.3638,US,320
"Collins Bay Airport",YKC,CYKC,58.236099,-103.678001,CA,1341
"Colmar Houssen Airport",CMR,LFGA,48.110352,7.359147,FR,630
"Cologne Bonn Airport",CGN,EDDK,50.866001,7.143,DE,302
"Colombo Bandaranaike International Airport",CMB,VCBI,7.181139,79.883789,LK,32
"Colombo Ratmalana Airport",RML,VCCC,6.821994,79.8862,LK,16
"Colon Enrique Adolfo Jimenez Airport",ONX,MPEJ,9.356639,-79.867401,PA,25
"Colonsay Airport",CSA,EGEY,56.057499,-6.24306,GB,44
"Colorado Springs Airport",COS,KCOS,38.805801,-104.699997,US,6187
"Colorado Springs Meadow Lake Airport",QTL,KFLY,38.94595,-104.571159,US,6824
"Columbia Jim Hamilton Owens Airport",CUB,KCUB,33.970501,-80.995201,US,193
"Columbia Maury County Airport",MRC,KMRC,35.553375,-87.177437,US,676
"Columbia Metropolitan Airport",CAE,KCAE,33.938831,-81.119499,US,236
"Columbia Regional Airport",COU,KCOU,38.818089,-92.219597,US,889
"Columbus John Glenn International Airport",CMH,KCMH,39.997971,-82.8918,US,814
"Columbus Lowndes County Airport",UBS,KUBS,33.46452,-88.380753,US,185
"Columbus Metropolitan Airport",CSG,KCSG,32.516331,-84.938797,US,397
"Columbus Municipal Airport",CLU,KBAK,39.261902,-85.896301,US,656
"Columbus Municipal Airport",OLU,KOLU,41.447224,-97.341667,US,1444
"Columbus Ohio State University Airport",OSU,KOSU,40.079723,-83.073059,US,906
"Columbus Rickenbacker International Airport",LCK,KLCK,39.813782,-82.927803,US,744
"Comayagua Palmerola International Airport",XPL,MHPR,14.3824,-87.621201,HN,2061
"Comiso Airport",CIY,LICB,36.990002,14.6,IT,620
"Comodoro Rivadavia International Airport",CRD,SAVC,-45.785301,-67.4655,AR,190
"Comox Valley Airport",YQQ,CYQQ,49.710831,-124.886002,CA,84
"Compton Woodley Airport",CPM,KCPM,33.889999,-118.244003,US,97
"Con Dao Airport",VCS,VVCS,8.7325,106.628891,VN,20
"Conakry International Airport",CKY,GUCY,9.576889,-13.6119,GN,72
"Concepcion Carriel Sur International Airport",CCP,SCIE,-36.772598,-73.063103,CL,26
"Concord Buchanan Field Airport",CCR,KCCR,37.988888,-122.055557,US,23
"Concord Municipal Airport",CON,KCON,43.202702,-71.502296,US,342
"Concord Regional Airport",USA,KJQF,35.385139,-80.711189,US,662
"Confresa Airport",CFO,SJHG,-10.6344,-51.563599,BR,781
"Congo Town South Andros Airport",TZN,MYAK,24.158367,-77.588799,BS,41
"Conroe Lone Star Executive Airport",CXO,KCXO,30.35236,-95.414497,US,245
"Constanta International Airport",CND,LRCK,44.362221,28.488331,RO,353
"Constantine Mohamed Boudiaf International Airport",CZL,DABC,36.27602,6.620386,DZ,2316
"Coober Pedy Airport",CPD,YCBP,-29.039942,134.720154,AU,738
"Cooktown Airport",CTN,YCKN,-15.443333,145.183334,AU,26
"Cooma Snowy Mountains Airport",OOM,YCOM,-36.299999,148.970001,AU,3088
"Coondewanna Airport",CJF,YCWA,-22.965,118.809998,AU,2327
"Copenhagen Airport",CPH,EKCH,55.616959,12.645637,DK,17
"Copenhagen Sea Airport",QEC,EKCC,55.691055,12.600377,DK,1
"Copiapo Desierto de Atacama Airport",CPO,SCAT,-27.261248,-70.779221,CL,670
"Coral Harbour Airport",YZS,CYZS,64.193329,-83.359398,CA,210
"Cordoba Airport",ODB,LEBA,37.841999,-4.84887,ES,297
"Cordoba International Airport",COR,SACO,-31.323601,-64.207901,AR,1604
"Cordova Mudhole Smith Airport",CDV,PACV,60.491772,-145.477005,US,54
"Corfu International Airport",CFU,LGKR,39.60194,19.911659,GR,6
"Cork Airport",ORK,EICK,51.841381,-8.49111,IE,502
"Cornelio Procopio Airport",CKO,SSCP,-23.1525,-50.602501,BR,1854
"Coro Jose Leonardo Chirinos Airport",CZE,SVCR,11.41486,-69.681602,VE,52
"Corowa Airport",CWW,YCOR,-35.994701,146.356995,AU,469
"Corozal Airport",CZH,MZCZ,18.382221,-88.410835,BZ,39
"Corozal Las Brujas Airport",CZU,SKCZ,9.333333,-75.283302,CO,528
"Corpus Christi International Airport",CRP,KCRP,27.770361,-97.501198,US,44
"Correia Pinto Planalto Serrano Regional Airport",EEA,SNCP,-27.634167,-50.358334,BR,2887
"Corrientes International Airport",CNQ,SARC,-27.445499,-58.761799,AR,203
"Corsicana Municipal Airport",CRS,KCRS,32.027225,-96.39785,US,442
"Cortez Municipal Airport",CEZ,KCEZ,37.302776,-108.62722,US,5918
"Corumba International Airport",CMG,SBCR,-19.0119,-57.673,BR,461
"Corvallis Municipal Airport",CVO,KCVO,44.501186,-123.285698,US,243
"Corvo Airport",CVU,LPCR,39.671379,-31.1166,PT,98
"Cotabato Awang Airport",CBO,RPWC,7.165242,124.209602,PH,189
"Cotonou Cadjehoun Airport",COO,DBBB,6.357228,2.384353,BJ,19
"Cotulla La Salle County Airport",COT,KCOT,28.45669,-99.2183,US,474
"Council Bluffs Municipal Airport",CBF,KCBF,41.259201,-95.760597,US,1253
"Courchevel Altiport",CVF,LFLJ,45.39666,6.633611,FR,6580
"Coventry Airport",CVT,EGBE,52.36972,-1.47972,GB,267
"Cox's Bazar Airport",CXB,VGCB,21.45219,91.963882,BD,12
"Cozumel International Airport",CZM,MMCZ,20.5224,-86.925598,MX,15
"Craig Moffat Airport",CIG,KCAG,40.495201,-107.522003,US,6193
"Craiova International Airport",CRA,LRCV,44.31813,23.888611,RO,626
"Cranbrook Canadian Rockies International Airport",YXC,CYXC,49.612221,-115.780998,CA,3084
"Cranfield Airport",QKT,EGTC,52.072224,-0.616667,GB,358
"Crawfordsville Regional Airport",QTJ,KCFJ,39.974781,-86.92086,US,794
"Creil Air Base",CSF,LFPC,49.253609,2.519167,FR,291
"Crescent City Del Norte County Airport",CEC,KCEC,41.779999,-124.235832,US,57
"Crestview Bob Sikes Airport",CEW,KCEW,30.77883,-86.522102,US,213
"Criciuma Diomicio Freitas Airport",CCM,SBCM,-28.725834,-49.424721,BR,93
"Crooked Island Colonel Hill Airport",CRI,MYCI,22.75,-74.150002,BS,5
"Crookston Municipal Airport",CKN,KCKN,47.841702,-96.621597,US,899
"Cross City Airport",CTY,KCTY,29.6355,-83.104797,US,42
"Cross Lake Airport",YCR,CYCR,54.61306,-97.751442,CA,685
"Crossville Memorial Whitson Field Airport",CSV,KCSV,35.951302,-85.084999,US,1881
"Crotone Airport",CRV,LIBC,38.997219,17.08016,IT,521
"Cruzeiro do Sul International Airport",CZS,SBCZ,-7.5999,-72.769402,BR,637
"Cucuta Camilo Daza International Airport",CUC,SKCC,7.931389,-72.514099,CO,1098
"Cuenca Mariscal Lamar International Airport",CUE,SECU,-2.88946,-78.984299,EC,8306
"Cuernavaca General Mariano Matamoros Airport",CVJ,MMCB,18.834761,-99.261299,MX,4277
"Cuiaba Marechal Rondon International Airport",CGB,SBCY,-15.6529,-56.116699,BR,617
"Culiacan International Airport",CUL,MMCL,24.76454,-107.473999,MX,108
"Cumana Antonio Jose de Sucre Airport",CUM,SVCU,10.45033,-64.130402,VE,25
"Cuneo Levaldigi Airport",CUF,LIMZ,44.547009,7.623217,IT,1267
"Cunnamulla Airport",CMA,YCMU,-28.031389,145.616104,AU,630
"Curitiba Afonso Pena International Airport",CWB,SBCT,-25.5284,-49.175701,BR,2988
"Curitiba Bacacheri Airport",BFH,SBBI,-25.4025,-49.233891,BR,-1
"Curtin Airport",DCN,YCIN,-17.580511,123.828598,AU,285
"Cusco Alejandro Velasco Astete International Airport",CUZ,SPZO,-13.5357,-71.938698,PE,10860
"Cut Bank Municipal Airport",CTB,KCTB,48.608349,-112.375999,US,3857
"Cuxhaven Nordholz Airport",FCN,ETMN,53.7677,8.6585,DE,74
"Cuyo Airport",CYU,RPLO,10.8581,121.069,PH,13
"Czestochowa Rudniki Airport",CZW,EPRU,50.884998,19.2047,PL,860
"Da Lat Lien Khuong Airport",DLI,VVDL,11.75056,108.373611,VN,3156
"Da Nang International Airport",DAD,VVDN,16.043909,108.199303,VN,33
"Daegu International Airport",TAE,RKTN,35.8941,128.658798,KR,116
"Dakar Blaise Diagne International Airport",DSS,GOBD,14.671111,-17.066944,SN,290
"Dakar International Airport",DKR,GOOY,14.7397,-17.4902,SN,85
"Dakhla Airport",VIL,GMMH,23.713333,-15.935,EH,36
"Dalaman Airport",DLM,LTBS,36.713051,28.7925,TR,20
"Dalby Airport",DBY,YDAY,-27.1553,151.266998,AU,1137
"Dalhart Municipal Airport",DHT,KDHT,36.022579,-102.546997,US,3991
"Dali Airport",DLU,ZPDL,25.649401,100.319,CN,7074
"Dalian Zhoushuizi International Airport",DLC,ZYTL,38.96566,121.538597,CN,107
"Dallas Addison Airport",ADS,KADS,32.959999,-96.830002,US,644
"Dallas Executive Airport",RBD,KRBD,32.680832,-96.868332,US,660
"Dallas Fort Worth International Airport",DFW,KDFW,32.89682,-97.037903,US,607
"Dallas Love Field Airport",DAL,KDAL,32.847111,-96.8517,US,487
"Dalton Municipal Airport",DNN,KDNN,34.723057,-84.870277,US,710
"Damascus International Airport",DAM,OSDI,33.410629,36.514259,SY,2020
"Dammam King Fahd International Airport",DMM,OEDF,26.471161,49.79789,SA,72
"Damme Airport",QED,EDWC,52.487595,8.185209,DE,148
"Danbury Municipal Airport",DXR,KDXR,41.371666,-73.482224,US,458
"Dandong Langtou Airport",DDG,ZYDD,40.025551,124.286598,CN,154
"Dangriga Airport",DGA,MZPB,16.982389,-88.231003,BZ,155
"Danville Regional Airport",DAN,KDAN,36.572899,-79.336098,US,571
"Danville Vermilion Regional Airport",DNV,KDNV,40.197224,-87.596947,US,696
"Daocheng Yading Airport",DCY,ZUDC,29.323055,100.053329,CN,14418
"Daqing Sartu Airport",DQA,ZYDQ,46.748684,125.139725,CN,499
"Dar-es-Salaam Julius Nyerere International Airport",DAR,HTDA,-6.87811,39.202621,TZ,182
"Darbhanga Airport",DBR,VE89,26.194721,85.917503,IN,171
"Darnley Island Airport",NLF,YDNI,-9.58333,143.766998,AU,-1
"Daru Airport",DAU,AYDU,-9.08676,143.207993,PG,20
"Darwin International Airport",DRW,YPDN,-12.4147,130.876663,AU,103
"Dasoguz Airport",TAZ,UTAT,41.761101,59.826698,TM,272
"Datong Yungang Airport",DAT,ZBDT,40.055538,113.481361,CN,3442
"Davao City Francisco Bangoy International Airport",DVO,RPMD,7.125522,125.645699,PH,96
"Davenport Municipal Airport",DVN,KDVN,41.610298,-90.588303,US,751
"David Enrique Malek International Airport",DAV,MPDA,8.391003,-82.434898,PA,89
"Davis Plateau Skiway",QAD,AT07,-68.469635,78.790894,??,1528
"Dawadmi Domestic Airport",DWD,OEDW,24.445545,44.1287,SA,3249
"Dawei Airport",TVY,VYDW,14.1,98.199997,MM,84
"Dawson City Airport",YDA,CYDA,64.043053,-139.127625,CA,1109
"Dawson Community Airport",GDV,KGDV,47.13871,-104.806999,US,2458
"Dawson Creek Airport",YDQ,CYDQ,55.742329,-120.182999,CA,2148
"Dayong Zhangjiajie Hehua Airport",DYG,ZGDY,29.107121,110.445686,CN,692
"Dayrestan Qeshm Island Airport",GSM,OIKQ,26.757778,55.905277,IR,27
"Dayton International Airport",DAY,KDAY,39.90237,-84.219299,US,1009
"Dayton Wright Brothers Airport",MGY,KMGY,39.58889,-84.224998,US,957
"Daytona Beach International Airport",DAB,KDAB,29.185192,-81.060829,US,34
"Dazhou Jinya Airport",DZH,ZUDA,31.047243,107.435455,CN,1473
"Deadhorse Airport",SCC,PASC,70.194748,-148.464996,US,67
"Deadman's Cay Airport",LGI,MYLD,23.17901,-75.093498,BS,9
"Dease Lake Airport",YDL,CYDL,58.422218,-130.031998,CA,2600
"Deauville Saint Gatien Airport",DOL,LFRG,49.363331,0.16,FR,479
"Deblin Airport",QPD,EPDE,51.551472,21.891415,PL,380
"Debrecen International Airport",DEB,LHDC,47.488911,21.61533,HU,359
"Decatur Airport",DEC,KDEC,39.830002,-88.860001,US,682
"Decatur Municipal Airport",QTU,KLUD,33.254257,-97.580498,US,1046
"Decatur Pryor Field Regional Airport",DCU,KDCU,34.652699,-86.945396,US,592
"Deer Lake Airport",YVZ,CYVZ,52.666668,-94.5,CA,1100
"Deer Lake Regional Airport",YDF,CYDF,49.210831,-57.3913,CA,72
"Deering Airport",DRG,PADE,66.071198,-162.759888,US,15
"Dehradun Jolly Grant Airport",DED,VIDN,30.18968,78.180252,IN,1831
"Dekai Nop Goliat Airport",DEX,WAVD,-4.853996,139.485672,ID,180
"Del Carmin Sayak Airport",IAO,RPNS,9.858889,126.013885,PH,10
"Del Rio International Airport",DRT,KDRT,29.374201,-100.927002,US,1002
"Delhi Hindon Airport",QAH,VIDX,28.707708,77.359734,IN,701
"Delhi Indira Gandhi International Airport",DEL,VIDP,28.5665,77.103081,IN,777
"Deline Airport",YWJ,CYWJ,65.211006,-123.434807,CA,697
"Delingha Airport",HXD,ZLDL,37.125,97.268608,CN,9383
"Delma Island Airport",ZDY,OMDL,24.508333,52.335278,AE,19
"Deming Municipal Airport",DMN,KDMN,32.262989,-107.721733,US,4311
"Den Helder Airport",DHR,EHKD,52.923351,4.780625,NL,3
"Denham Airport",QKD,EGLD,51.588451,-0.512884,GB,245
"Denizli Cardak Airport",DNZ,LTAY,37.785561,29.70129,TR,2795
"Denpasar Ngurah Rai International Airport",DPS,WADD,-8.74816,115.167099,ID,14
"Denton Enterprise Airport",QQD,KDTO,33.200832,-97.198059,US,642
"Denver Centennial Airport",APA,KAPA,39.57011,-104.848999,US,5885
"Denver Front Range Airport",QQH,KFTG,39.785278,-104.543053,US,5512
"Denver International Airport",DEN,KDEN,39.858784,-104.673882,US,5433
"Denver Rocky Mountain Metropolitan Airport",BJC,KBJC,39.900002,-105.110001,US,5673
"Deoghar Airport",DGH,VEDO,24.446871,86.706619,IN,797
"Deputatskiy Airport",DPT,UEBD,69.392555,139.89537,RU,926
"Dera Ghazi Khan Airport",DEA,OPDG,29.961,70.485901,PK,492
"Derby Airport",DRB,YDBY,-17.370001,123.661003,AU,24
"Des Moines International Airport",DSM,KDSM,41.53397,-93.663002,US,958
"Dessie Kombolcha Airport",DSE,HADC,11.111111,39.724998,ET,6117
"Destin Fort Walton Beach Airport",DSI,KDTS,30.399591,-86.470879,US,18
"Destin Fort Walton Beach International Airport",VPS,KVPS,30.48333,-86.525299,US,87
"Detroit Coleman A. Young International Airport",DET,KDET,42.409191,-83.009804,US,626
"Detroit Lakes Airport",DTL,KDTL,46.826389,-95.886108,US,1396
"Detroit Metropolitan Wayne County Airport",DTW,KDTW,42.21244,-83.353302,US,645
"Detroit Willow Run Airport",YIP,KYIP,42.23772,-83.529999,US,716
"Devils Lake Regional Airport",DVL,KDVL,48.113056,-98.907501,US,1455
"Devonport Airport",DPO,YDPO,-41.169724,146.430283,AU,33
"Dezful Airport",DEF,OIAD,32.438828,48.384682,IR,500
"Dhaalu Kudahuvadhoo Airport",DDD,VRMU,2.667222,72.892776,MV,6
"Dhaka Shahjalal International Airport",DAC,VGHS,23.84333,90.397781,BD,30
"Dhangadhi Airport",DHI,VNDH,28.753332,80.581947,NP,690
"Dharamsala Gaggal Kangra Airport",DHM,VIGG,32.165001,76.263,IN,2525
"Dharavandhoo Airport",DRV,VRMD,5.15,73.129997,MV,6
"Dibrugarh Airport",DIB,VEMN,27.48385,95.016922,IN,362
"Dickinson Theodore Roosevelt Regional Airport",DIK,KDIK,46.797329,-102.801003,US,2592
"Dien Bien Phu Airport",DIN,VVDB,21.397499,103.008003,VN,1611
"Diepholz Air Base",QCD,ETND,52.585564,8.340962,DE,118
"Dijon Longvic Airport",DIJ,LFSD,47.265831,5.095,FR,726
"Dikson Airport",DKS,UODD,73.517807,80.379669,RU,47
"Dili Presidente Nicolau Lobato International Airport",DIL,WPDL,-8.54641,125.524803,TL,25
"Dillingham Airport",DLG,PADL,59.044659,-158.505005,US,82
"Dillon Airport",DLN,KDLN,45.255402,-112.553001,US,5241
"Dimapur Airport",DMU,VEMR,25.879816,93.772865,IN,485
"Dinard Pleurtuit Saint-Malo Airport",DNR,LFRD,48.587769,-2.08,FR,219
"Dipolog Airport",DPL,RPMG,8.601389,123.334442,PH,12
"Dire Dawa International Airport",DIR,HADR,9.6247,41.854198,ET,3829
"Diu Airport",DIU,VA1P,20.716667,70.916664,IN,31
"Divinopolis Airport",DIQ,SNDV,-20.1807,-44.870899,BR,2608
"Diyarbakir Airport",DIY,LTCC,37.89389,40.201012,TR,2251
"Djanet Inedbirene Airport",DJG,DAAJ,24.292761,9.452444,DZ,3169
"Djerba Zarzis International Airport",DJE,DTTJ,33.875031,10.77546,TN,19
"Djibouti Ambouli International Airport",JIB,HDAM,11.54733,43.159481,DJ,49
"Dnipro Dnipropetrovsk International Airport",DNK,UKDD,48.35722,35.100552,UA,481
"Dobo Rar Gwamar Airport",DOB,WAPD,-5.77376,134.209427,ID,64
"Dodge City Regional Airport",DDC,KDDC,37.763119,-99.965401,US,2596
"Dodoma Airport",DOD,HTDO,-6.17043,35.752571,TZ,3637
"Doha Hamad International Airport",DOH,OTHH,25.272524,51.608604,QA,13
"Doha International Airport",DIA,OTBD,25.261059,51.565094,QA,35
"Dole Jura Airport",DLE,LFGJ,47.04277,5.435,FR,645
"Dolpa Airport",DOP,VNDP,28.985701,82.819099,NP,8200
"Dominica Douglas Charles Airport",DOM,TDPD,15.54702,-61.299999,DM,73
"Donaueschingen Villingen Airport",QCO,EDTD,47.973747,8.52224,DE,2228
"Doncaster Sheffield Airport",DSA,EGCN,53.47472,-1.00444,GB,55
"Donegal Airport",CFN,EIDL,55.044189,-8.341,IE,30
"Donetsk Sergey Prokofiev International Airport",DOK,UKCC,48.073608,37.739719,??,791
"Dong Hoi Airport",VDH,VVDH,17.514999,106.590553,VN,59
"Dongying Shengli Airport",DOY,ZSDY,37.510277,118.784447,CN,13
"Doomadgee Airport",DMD,YDMG,-17.940001,138.820007,AU,153
"Dortmund Airport",DTM,EDLW,51.518311,7.612242,DE,425
"Dothan Regional Airport",DHN,KDHN,31.321329,-85.4496,US,400
"Douala International Airport",DLA,FKKD,4.006081,9.719481,CM,33
"Dourados Airport",DOU,SBDO,-22.202778,-54.925556,BR,1503
"Dover Air Force Base",DOV,KDOV,39.129501,-75.466003,US,29
"Doylestown Airport",DYL,KDYL,40.333,-75.122299,US,394
"Drake Bay Airport",DRK,MRDK,8.718889,-83.639046,CR,22
"Dresden Airport",DRS,EDDC,51.132759,13.76716,DE,755
"Dryden Regional Airport",YHD,CYHD,49.831661,-92.744102,CA,1354
"Dubai Al Minhad Air Base",NHD,OMDM,25.0268,55.366199,AE,165
"Dubai International Airport",DXB,OMDB,25.252769,55.364441,AE,62
"Dubai World Central International Airport",DWC,OMDW,24.88611,55.172222,AE,170
"Dubbo City Airport",DBO,YSDU,-32.216599,148.574707,AU,935
"Dublin Airport",DUB,EIDW,53.421379,-6.27,IE,242
"Dublin New River Valley Airport",PSK,KPSK,37.137222,-80.678612,US,2105
"Dublin W.H. 'Bud' Barron Airport",DBN,KDBN,32.5644,-82.985298,US,309
"Dublin Weston Airport",QIW,EIWT,53.352337,-6.488054,IE,155
"DuBois Regional Airport",DUJ,KDUJ,41.178169,-78.89875,US,1798
"Dubrovnik Airport",DBV,LDDU,42.561352,18.26824,HR,527
"Dubuque Regional Airport",DBQ,KDBQ,42.400002,-90.699997,US,1077
"Duluth International Airport",DLH,KDLH,46.842079,-92.193604,US,1427
"Dumaguete City Sibulan Airport",DGT,RPVD,9.333714,123.3004,PH,15
"Dumai Pinang Kampai Airport",DUM,WIBD,1.609194,101.433502,ID,55
"Duncan Halliburton Airport",DUC,KDUC,34.472221,-97.959724,US,1113
"Dundee Airport",DND,EGPN,56.452492,-3.02583,GB,17
"Dunedin International Airport",DUD,NZDN,-45.928001,170.198303,NZ,4
"Dunhuang Airport",DNH,ZLDH,40.16111,94.809158,CN,9186
"Dunkeswell Airport",QKU,EGTU,50.860638,-3.233885,GB,833
"Duqm International Airport",DQM,OODQ,19.499168,57.641865,OM,377
"Durango International Airport",DGO,MMDO,24.124189,-104.528,MX,6104
"Durango La Plata County Airport",DRO,KDRO,37.151508,-107.752998,US,6685
"Durant Regional Airport",DUA,KDUA,33.942299,-96.394501,US,699
"Durban King Shaka International Airport",DUR,FALE,-29.616667,31.108334,ZA,304
"Durgapur Kazi Nazrul Islam Airport",RDP,VEDG,23.621389,87.243332,IN,289
"Dushanbe International Airport",DYU,UTDD,38.543331,68.824997,TJ,2575
"Dusseldorf International Airport",DUS,EDDL,51.289452,6.766775,DE,147
"Dusseldorf Monchengladbach Airport",MGL,EDLN,51.23035,6.504494,DE,125
"Dyersburg Regional Airport",QTD,KDYR,35.996822,-89.407188,US,319
"Dzaoudzi Pamandzi International Airport",DZA,FMCZ,-12.8066,45.280548,YT,23
"Eagle Airport",EAA,PAEG,64.778168,-141.150497,US,908
"Eagle County Regional Airport",EGE,KEGE,39.642551,-106.917,US,6547
"Eagle River Airport",EGV,KEGV,45.929169,-89.265831,US,1642
"Earlton Timiskaming Airport",YXR,CYXR,47.697742,-79.846527,CA,791
"East Hampton Airport",JPX,KJPX,40.959442,-72.251663,US,56
"East London Airport",ELS,FAEL,-33.0355,27.82593,ZA,435
"Easton Airport",ESN,KESN,38.802776,-76.06778,US,72
"Eastsound Orcas Island Airport",ESD,KORS,48.708332,-122.912498,US,31
"Eau Claire Chippewa Valley Regional Airport",EAU,KEAU,44.860001,-91.480003,US,913
"Eberswalde Finow Airport",QEE,EDAV,52.826389,13.701182,DE,119
"Echuca Airport",ECH,YECH,-36.1572,144.761993,AU,323
"Eday Airport",EOI,EGED,59.191422,-2.77168,GB,10
"Edinburgh Airport",EDI,EGPH,55.950001,-3.3725,GB,135
"Edmonton International Airport",YEG,CYEG,53.309719,-113.579002,CA,2373
"Edremit Balikesir Koca Seyit Airport",EDO,LTFD,39.549999,27.01,TR,50
"Eek Airport",EEK,PAEE,60.213673,-162.043884,US,12
"Eggenfelden Airport",QCE,EDME,48.395996,12.721446,DE,1340
"Egilsstadir Airport",EGS,BIEG,65.283333,-14.4013,IS,76
"Eilat Ramon Airport",ETM,LLER,29.723694,35.011417,IL,252
"Eindhoven Airport",EIN,EHEH,51.45013,5.374528,NL,74
"Eirunepe Amaury Feitosa Tomaz Airport",ERN,SWEI,-6.639178,-69.879814,BR,397
"Eisenach Kindel Airport",EIB,EDGE,50.992779,10.472778,DE,1101
"Ekati Airport",YOA,CYOA,64.699448,-110.614441,CA,1540
"El Aaiun Hassan Airport",EUN,GMML,27.151661,-13.2191,EH,207
"El Alamein International Airport",DBB,HEAL,30.924444,28.46139,EG,143
"El Bagre Airport",EBG,SKEB,7.59647,-74.808899,CO,180
"El Calafate International Airport",FTE,SAWC,-50.2803,-72.053101,AR,669
